1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.473254481595895449e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.158988227427131701e+00
1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.612624297348181912e+00
1.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.409013951619931149e+00
1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.305363993275709733e+00
1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 1.243157871738993725e+00
1.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.201858464747892263e+00
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 9.582162172839653991e+00
1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 3.988013755074851563e+00
1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 3.252175364097213528e+00
1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 2.925850173038705648e+00
1.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.736665115530851455e+00
1.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 2.612202798033584017e+00
1.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 2.523880973819824458e+00
1.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 1.562734471923660884e+01
1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.255958229514818392e+00
1.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 5.206967807693412276e+00
1.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 4.725891271171948738e+00
1.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 4.434458877415578648e+00
1.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 4.234529617580172101e+00
1.000000000000000000e+00 3.000000000000000000e+00 6.000000000000000000e+00 4.087069380380844663e+00
1.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 2.515502151542215969e+01
1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 9.308064818167698817e+00
1.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 7.715219137433670937e+00
1.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 6.991531341980556036e+00
1.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 6.551268571585036504e+00
1.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.246065426051266911e+00
1.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 6.017941407140763310e+00
1.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 4.041604618044735275e+01
1.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 1.367687083446531027e+01
1.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 1.112887512184934025e+01
1.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 9.992586961436007442e+00
1.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 9.308918424612006248e+00
1.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 8.837933102048092238e+00
1.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 8.487044302723163014e+00
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 6.511372039443661208e+01
1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 2.026166430716306621e+01
1.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 1.608381566881537594e+01
1.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 1.423223833100365709e+01
1.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 1.312729187085121829e+01
1.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+00 1.237180172572430514e+01
1.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 1.181276448624947761e+01
2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.223228321622925563e+01
2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.051110498565610563e+00
2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.972624340172379309e+00
2.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 2.465478928217279986e+00
2.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 2.159631531260304271e+00
2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 1.954380445406331601e+00
2.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.807569201682529769e+00
2.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.884426670165086293e+01
2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.328387563856221476e+00
2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.986073132184808188e+00
2.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.367317729080176569e+00
2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 3.988554526771304509e+00
2.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 3.725542599462757565e+00
2.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 3.529460525138402804e+00
2.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 2.975211314905629933e+01
2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 9.651547888233857009e+00
2.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 7.682583638950167604e+00
2.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 6.795134406903315494e+00
