9.999999999999997780e-01
1.000058723707982544e+00
1.000234883507630013e+00
1.000528445456154936e+00
1.000939353033296397e+00
1.001467527167432037e+00
1.002112866269124769e+00
1.002875246269677278e+00
1.003754520661861660e+00
1.004750520539807512e+00
1.005863054635022236e+00
1.007091909345692482e+00
1.008436848756737891e+00
1.009897614648573194e+00
1.011473926493042352e+00
1.013165481435611026e+00
1.014971954263460097e+00
1.016892997359710282e+00
1.018928240644479732e+00
1.021077291503912354e+00
1.023339734708625492e+00
1.025715132323260059e+00
1.028203023608936562e+00
1.030802924920483754e+00
1.033514329600256687e+00
1.036336707870282092e+00
1.039269506724340264e+00
1.042312149821404299e+00
1.045464037381699463e+00
1.048724546086439169e+00
1.052093028982118206e+00
1.055568815390061976e+00
1.059151210821784650e+00
1.062839496900571667e+00
1.066632931289564379e+00
1.070530747626579515e+00
1.074532155465770744e+00
1.078636340226223123e+00
1.082842463147535073e+00
1.087149661252395427e+00
1.091557047316197293e+00
1.096063709843694500e+00
1.100668713052754599e+00
1.105371096865245040e+00
1.110169876905142239e+00
1.115064044503952800e+00
1.120052566713582554e+00
1.125134386326794189e+00
1.130308421905438010e+00
1.135573567816648310e+00
1.140928694277231426e+00
1.146372647406485257e+00
1.151904249287699411e+00
1.157522298038620168e+00
1.163225567891154499e+00
1.169012809280605802e+00
1.174882748944745758e+00
1.180834090033020534e+00
1.186865512226198183e+00
1.192975671866766341e+00
1.199163202100372860e+00
1.205426713028628694e+00
1.211764791873540137e+00
1.218176003153885745e+00
1.224658888873795037e+00
1.231211968723806338e+00
1.237833740294664642e+00
1.244522679304098212e+00
1.251277239836812827e+00
1.258095854597916619e+00
1.264976935179990214e+00
1.271918872343981155e+00
1.278920036314102671e+00
1.285978777086888902e+00
1.293093424754554688e+00
1.300262289842771812e+00
1.307483663662977857e+00
1.314755818679296917e+00
1.322077008890145233e+00
1.329445470224566161e+00
1.336859420953333100e+00
1.344317062114833039e+00
1.351816577955708087e+00
1.359356136386250968e+00
1.366933889450498540e+00
1.374547973810955837e+00
1.382196511247870463e+00
1.389877609172960105e+00
1.397589361157464349e+00
1.405329847474378946e+00
1.413097135654723280e+00
1.420889281057652775e+00
